query,response,label,gender,skin_tone
Referensi outfit untuk launch party?,kenakan dress party dengan aksesoris berkilau,9,neutral,neutral
Apa yang cocok untuk launch party?,kenakan dress party dengan aksesoris berkilau,9,neutral,neutral
Pakaian yang nyaman untuk launch party?,gunakan jumpsuit elegant dengan belt dan platform shoes,9,neutral,neutral
"Mau ke pesta formal, sebaiknya pakai apa ya?",kenakan dress party dengan aksesoris berkilau,9,neutral,neutral
Panduan berpakaian untuk pesta formal?,kenakan dress party dengan aksesoris berkilau,9,neutral,neutral
Bagaimana cara berpakaian untuk pesta dansa?,gunakan little black dress dengan statement heels dan clutch,9,neutral,neutral
Apa yang cocok untuk pesta formal?,padukan crop top dengan high-waisted pants dan stiletto heels,9,neutral,neutral
Style yang sesuai untuk celebration party?,kenakan dress party dengan aksesoris berkilau,9,neutral,neutral
Panduan berpakaian untuk celebration party?,kenakan dress bodycon dengan accessories statement dan pumps,9,neutral,neutral
Referensi outfit untuk celebration party?,padukan crop top dengan high-waisted pants dan stiletto heels,9,neutral,neutral
Apa yang cocok untuk pesta dansa?,gunakan kemeja silk dengan detail menarik dan celana tailored,9,neutral,neutral
"Mau ke pesta ulang tahun, sebaiknya pakai apa ya?",kenakan dress party dengan aksesoris berkilau,9,neutral,neutral
Fashion tips untuk pesta semi-formal?,kenakan dress bodycon dengan accessories statement dan pumps,9,neutral,neutral
Outfit yang bagus untuk pesta semi-formal?,kenakan dress bodycon dengan accessories statement dan pumps,9,neutral,neutral
Panduan berpakaian untuk pesta dansa?,padukan sequin top dengan rok midi dan ankle-strap heels,9,neutral,neutral
Apa yang cocok untuk cocktail party?,kenakan dress party dengan aksesoris berkilau,9,neutral,neutral
Referensi outfit untuk pesta ulang tahun?,gunakan jumpsuit elegant dengan belt dan platform shoes,9,neutral,neutral
Panduan berpakaian untuk pesta year-end?,padukan sequin top dengan rok midi dan ankle-strap heels,9,neutral,neutral
Bagaimana cara berpakaian untuk pesta ulang tahun?,gunakan little black dress dengan statement heels dan clutch,9,neutral,neutral
Style yang sesuai untuk club night?,gunakan jumpsuit elegant dengan belt dan platform shoes,9,neutral,neutral
"Mau ke pesta year-end, sebaiknya pakai apa ya?",padukan kemeja fancy dengan celana formal,9,neutral,neutral
Style yang sesuai untuk pesta formal?,gunakan jumpsuit elegant dengan belt dan platform shoes,9,neutral,neutral
Fashion tips untuk pesta year-end?,kenakan blazer velvet dengan kemeja silk dan slim pants,9,neutral,neutral
Style yang sesuai untuk cocktail party?,kenakan blazer velvet dengan kemeja silk dan slim pants,9,neutral,neutral
Fashion tips untuk pesta dansa?,padukan sequin top dengan rok midi dan ankle-strap heels,9,neutral,neutral
Bagaimana cara berpakaian untuk pesta semi-formal?,kenakan dress bodycon dengan accessories statement dan pumps,9,neutral,neutral
Rekomendasi pakaian untuk celebration party?,kenakan dress bodycon dengan accessories statement dan pumps,9,neutral,neutral
"Mau ke celebration party, sebaiknya pakai apa ya?",padukan kemeja fancy dengan celana formal,9,neutral,neutral
Rekomendasi pakaian untuk pesta ulang tahun?,gunakan jumpsuit elegant dengan belt dan platform shoes,9,neutral,neutral
"Mau ke club night, sebaiknya pakai apa ya?",kenakan blazer velvet dengan kemeja silk dan slim pants,9,neutral,neutral
Pakaian yang nyaman untuk pesta formal?,padukan sequin top dengan rok midi dan ankle-strap heels,9,neutral,neutral
Referensi outfit untuk corporate dinner?,kombinasikan blazer navy dengan celana bahan hitam,10,neutral,neutral
Panduan berpakaian untuk corporate dinner?,kombinasikan blazer navy dengan celana bahan hitam,10,neutral,neutral
Pakaian yang nyaman untuk corporate dinner?,padukan blus bow-neck dengan straight-leg pants dan loafers elegant,10,neutral,neutral
Apa yang cocok untuk corporate dinner?,padukan blus bow-neck dengan straight-leg pants dan loafers elegant,10,neutral,neutral
Style yang sesuai untuk pertemuan stakeholder?,kenakan kemeja oxford dengan jas two-button dan leather shoes,10,neutral,neutral
Apa yang cocok untuk diskusi professional?,kombinasikan blazer navy dengan celana bahan hitam,10,neutral,neutral
"Mau ke meeting investor, sebaiknya pakai apa ya?",kenakan kemeja oxford dengan jas two-button dan leather shoes,10,neutral,neutral
Rekomendasi pakaian untuk meeting investor?,kenakan kemeja oxford dengan jas two-button dan leather shoes,10,neutral,neutral
Style yang sesuai untuk board meeting?,kenakan kemeja oxford dengan jas two-button dan leather shoes,10,neutral,neutral
Rekomendasi pakaian untuk pertemuan stakeholder?,gunakan pansuit dengan kemeja button-up dan pumps classic,10,neutral,neutral
Rekomendasi pakaian untuk diskusi kontrak?,padukan blus bow-neck dengan straight-leg pants dan loafers elegant,10,neutral,neutral
Panduan berpakaian untuk diskusi kontrak?,padukan blus bow-neck dengan straight-leg pants dan loafers elegant,10,neutral,neutral
Fashion tips untuk rapat bisnis?,padukan kemeja non-iron dengan celana wool dan belt leather,10,neutral,neutral
Style yang sesuai untuk rapat bisnis?,padukan kemeja non-iron dengan celana wool dan belt leather,10,neutral,neutral
Panduan berpakaian untuk pitching session?,gunakan setelan jas abu-abu dengan kemeja putih,10,neutral,neutral
Outfit yang bagus untuk corporate dinner?,gunakan setelan jas abu-abu dengan kemeja putih,10,neutral,neutral
Fashion tips untuk business lunch?,padukan kemeja non-iron dengan celana wool dan belt leather,10,neutral,neutral
Panduan berpakaian untuk business lunch?,padukan kemeja non-iron dengan celana wool dan belt leather,10,neutral,neutral
Rekomendasi pakaian untuk meeting dengan client?,padukan blus bow-neck dengan straight-leg pants dan loafers elegant,10,neutral,neutral
Fashion tips untuk meeting dengan client?,padukan blus bow-neck dengan straight-leg pants dan loafers elegant,10,neutral,neutral
Outfit yang bagus untuk business lunch?,gunakan pansuit dengan kemeja button-up dan pumps classic,10,neutral,neutral
Pakaian yang nyaman untuk business lunch?,gunakan pansuit dengan kemeja button-up dan pumps classic,10,neutral,neutral
Fashion tips untuk diskusi kontrak?,gunakan setelan jas dengan dasi slim dan cufflinks subtle,10,neutral,neutral
"Mau ke diskusi kontrak, sebaiknya pakai apa ya?",gunakan setelan jas dengan dasi slim dan cufflinks subtle,10,neutral,neutral
Pakaian yang nyaman untuk presentasi project?,kombinasikan blazer navy dengan celana bahan hitam,10,neutral,neutral
Bagaimana cara berpakaian untuk presentasi project?,kombinasikan blazer navy dengan celana bahan hitam,10,neutral,neutral
Outfit yang bagus untuk meeting dengan client?,gunakan pansuit dengan kemeja button-up dan pumps classic,10,neutral,neutral
Apa yang cocok untuk meeting dengan client?,gunakan pansuit dengan kemeja button-up dan pumps classic,10,neutral,neutral
Apa yang cocok untuk diskusi kontrak?,padukan blus bow-neck dengan straight-leg pants dan loafers elegant,10,neutral,neutral
"Mau ke konferensi bisnis, sebaiknya pakai apa ya?",kenakan kemeja oxford dengan jas two-button dan leather shoes,10,neutral,neutral
Style yang sesuai untuk konferensi bisnis?,kenakan kemeja oxford dengan jas two-button dan leather shoes,10,neutral,neutral
Fashion tips untuk konferensi bisnis?,gunakan setelan jas dengan dasi slim dan cufflinks subtle,10,neutral,neutral
Style yang sesuai untuk diskusi professional?,kombinasikan blazer navy dengan celana bahan hitam,10,neutral,neutral
Referensi outfit untuk diskusi professional?,kombinasikan blazer navy dengan celana bahan hitam,10,neutral,neutral
Pakaian yang nyaman untuk pitching session?,gunakan setelan jas abu-abu dengan kemeja putih,10,neutral,neutral
"Mau ke board meeting, sebaiknya pakai apa ya?",padukan kemeja non-iron dengan celana wool dan belt leather,10,neutral,neutral
Bagaimana cara berpakaian untuk board meeting?,padukan kemeja non-iron dengan celana wool dan belt leather,10,neutral,neutral
Referensi outfit untuk meeting dengan client?,gunakan setelan jas dengan dasi slim dan cufflinks subtle,10,neutral,neutral
Outfit yang bagus untuk meeting investor?,gunakan setelan jas abu-abu dengan kemeja putih,10,neutral,neutral
"Mau ke pertemuan stakeholder, sebaiknya pakai apa ya?",padukan blus bow-neck dengan straight-leg pants dan loafers elegant,10,neutral,neutral
Apa yang cocok untuk meeting investor?,padukan kemeja non-iron dengan celana wool dan belt leather,10,neutral,neutral
Style yang sesuai untuk meeting investor?,padukan kemeja non-iron dengan celana wool dan belt leather,10,neutral,neutral
Style yang sesuai untuk corporate dinner?,kenakan dress sheath dengan blazer slim dan kitten heels,10,neutral,neutral
Panduan berpakaian untuk meeting dengan client?,gunakan setelan jas abu-abu dengan kemeja putih,10,neutral,neutral
Rekomendasi pakaian untuk board meeting?,gunakan setelan jas dengan dasi slim dan cufflinks subtle,10,neutral,neutral
Pakaian yang nyaman untuk board meeting?,gunakan setelan jas dengan dasi slim dan cufflinks subtle,10,neutral,neutral
Bagaimana cara berpakaian untuk diskusi professional?,gunakan pansuit dengan kemeja button-up dan pumps classic,10,neutral,neutral
Apa yang cocok untuk pertemuan stakeholder?,padukan blus bow-neck dengan straight-leg pants dan loafers elegant,10,neutral,neutral
Bagaimana cara berpakaian untuk pertemuan stakeholder?,padukan blus bow-neck dengan straight-leg pants dan loafers elegant,10,neutral,neutral
"Mau ke pitching session, sebaiknya pakai apa ya?",padukan kemeja non-iron dengan celana wool dan belt leather,10,neutral,neutral
Referensi outfit untuk business lunch?,kenakan kemeja oxford dengan jas two-button dan leather shoes,10,neutral,neutral
Rekomendasi pakaian untuk presentasi project?,kombinasikan blazer navy dengan celana bahan hitam,10,neutral,neutral
Panduan berpakaian untuk rapat bisnis?,gunakan setelan jas abu-abu dengan kemeja putih,10,neutral,neutral
Pakaian yang nyaman untuk meeting investor?,gunakan setelan jas abu-abu dengan kemeja putih,10,neutral,neutral
Outfit yang bagus untuk diskusi professional?,gunakan dress midi formal dengan cardigan structured dan pumps,10,neutral,neutral
Rekomendasi pakaian untuk diskusi professional?,gunakan dress midi formal dengan cardigan structured dan pumps,10,neutral,neutral
Referensi outfit untuk board meeting?,gunakan dress midi formal dengan cardigan structured dan pumps,10,neutral,neutral
Panduan berpakaian untuk board meeting?,gunakan dress midi formal dengan cardigan structured dan pumps,10,neutral,neutral
Fashion tips untuk board meeting?,gunakan setelan jas abu-abu dengan kemeja putih,10,neutral,neutral
Outfit yang bagus untuk board meeting?,gunakan setelan jas abu-abu dengan kemeja putih,10,neutral,neutral
Pakaian yang nyaman untuk meeting dengan client?,gunakan pansuit dengan kemeja button-up dan pumps classic,10,neutral,neutral
Pakaian yang nyaman untuk rapat bisnis?,padukan kemeja non-iron dengan celana wool dan belt leather,10,neutral,neutral
Rekomendasi pakaian untuk rapat bisnis?,kenakan dress sheath dengan blazer slim dan kitten heels,10,neutral,neutral
Referensi outfit untuk diskusi kontrak?,padukan blus bow-neck dengan straight-leg pants dan loafers elegant,10,neutral,neutral
Apa yang cocok untuk business lunch?,kenakan dress sheath dengan blazer slim dan kitten heels,10,neutral,neutral
Rekomendasi pakaian untuk business lunch?,kenakan dress sheath dengan blazer slim dan kitten heels,10,neutral,neutral
Style yang sesuai untuk meeting dengan client?,kenakan dress sheath dengan blazer slim dan kitten heels,10,neutral,neutral
Outfit yang bagus untuk pitching session?,kenakan blazer structured dengan blus silk dan pencil skirt,10,neutral,neutral
Referensi outfit untuk pitching session?,kenakan blazer structured dengan blus silk dan pencil skirt,10,neutral,neutral
Panduan berpakaian untuk pertemuan stakeholder?,kombinasikan blazer navy dengan celana bahan hitam,10,neutral,neutral
Referensi outfit untuk pertemuan stakeholder?,kombinasikan blazer navy dengan celana bahan hitam,10,neutral,neutral
Bagaimana cara berpakaian untuk rapat bisnis?,padukan kemeja non-iron dengan celana wool dan belt leather,10,neutral,neutral
Bagaimana cara berpakaian untuk konferensi bisnis?,kenakan blazer structured dengan blus silk dan pencil skirt,10,neutral,neutral
Pakaian yang nyaman untuk konferensi bisnis?,kenakan blazer structured dengan blus silk dan pencil skirt,10,neutral,neutral
"Mau ke corporate dinner, sebaiknya pakai apa ya?",padukan kemeja non-iron dengan celana wool dan belt leather,10,neutral,neutral
Outfit yang bagus untuk rapat bisnis?,gunakan dress midi formal dengan cardigan structured dan pumps,10,neutral,neutral
Bagaimana cara berpakaian untuk meeting investor?,kenakan dress sheath dengan blazer slim dan kitten heels,10,neutral,neutral
Referensi outfit untuk meeting investor?,kenakan dress sheath dengan blazer slim dan kitten heels,10,neutral,neutral
Rekomendasi pakaian untuk konferensi bisnis?,gunakan setelan jas abu-abu dengan kemeja putih,10,neutral,neutral
Apa yang cocok untuk board meeting?,gunakan pansuit dengan kemeja button-up dan pumps classic,10,neutral,neutral
Fashion tips untuk pertemuan stakeholder?,kombinasikan blazer navy dengan celana bahan hitam,10,neutral,neutral
Bagaimana cara berpakaian untuk business lunch?,gunakan dress midi formal dengan cardigan structured dan pumps,10,neutral,neutral
Pakaian yang nyaman untuk diskusi professional?,gunakan pansuit dengan kemeja button-up dan pumps classic,10,neutral,neutral
Bagaimana cara berpakaian untuk meeting dengan client?,gunakan setelan jas dengan dasi slim dan cufflinks subtle,10,neutral,neutral
Panduan berpakaian untuk konferensi bisnis?,kombinasikan blazer navy dengan celana bahan hitam,10,neutral,neutral
Referensi outfit untuk presentasi project?,gunakan pansuit dengan kemeja button-up dan pumps classic,10,neutral,neutral
"Mau ke presentasi project, sebaiknya pakai apa ya?",gunakan pansuit dengan kemeja button-up dan pumps classic,10,neutral,neutral
Fashion tips untuk pitching session?,kenakan kemeja oxford dengan jas two-button dan leather shoes,10,neutral,neutral
Fashion tips untuk corporate dinner?,gunakan setelan jas abu-abu dengan kemeja putih,10,neutral,neutral
Style yang sesuai untuk business lunch?,gunakan setelan jas abu-abu dengan kemeja putih,10,neutral,neutral
"Mau ke business lunch, sebaiknya pakai apa ya?",kombinasikan blazer navy dengan celana bahan hitam,10,neutral,neutral
Rekomendasi pakaian untuk pitching session?,padukan blus bow-neck dengan straight-leg pants dan loafers elegant,10,neutral,neutral
"Mau ke rapat bisnis, sebaiknya pakai apa ya?",kenakan blazer structured dengan blus silk dan pencil skirt,10,neutral,neutral
"Mau ke meeting dengan client, sebaiknya pakai apa ya?",padukan kemeja non-iron dengan celana wool dan belt leather,10,neutral,neutral
Bagaimana cara berpakaian untuk corporate dinner?,gunakan pansuit dengan kemeja button-up dan pumps classic,10,neutral,neutral
